TIME,DATA_VALUE,retrieved_at
20151215,2.21,2026-09-11
20151216,2.218,2026-09-11
20151217,2.162,2026-09-11
20151218,2.118,2026-09-11
20151221,2.1,2026-09-11
20151222,2.114,2026-09-11
20151223,2.114,2026-09-11
20151224,2.102,2026-09-11
20151228,2.097,2026-09-11
20151229,2.07,2026-09-11
20151230,2.076,2026-09-11
20151231,2.076,2026-09-11
20160104,2.039,2026-09-11
20160105,2.057,2026-09-11
20160106,2.035,2026-09-11
20160107,2.015,2026-09-11
20160108,2.057,2026-09-11
20160111,2.025,2026-09-11
20160112,2.036,2026-09-11
20160113,2.025,2026-09-11
20160114,2.033,2026-09-11
20160115,2.024,2026-09-11
20160118,2.039,2026-09-11
20160119,2.065,2026-09-11
20160120,2.002,2026-09-11
20160121,1.995,2026-09-11
20160122,2.037,2026-09-11
20160125,2.02,2026-09-11
20160126,1.99,2026-09-11
20160127,2.013,2026-09-11
20160128,2.018,2026-09-11
20160129,1.979,2026-09-11
20160201,1.922,2026-09-11
20160202,1.916,2026-09-11
20160203,1.865,2026-09-11
20160204,1.862,2026-09-11
20160205,1.882,2026-09-11
20160211,1.766,2026-09-11
20160212,1.8,2026-09-11
20160215,1.825,2026-09-11
20160216,1.781,2026-09-11
20160217,1.784,2026-09-11
20160218,1.805,2026-09-11
20160219,1.814,2026-09-11
20160222,1.83,2026-09-11
20160223,1.831,2026-09-11
20160224,1.814,2026-09-11
20160225,1.802,2026-09-11
20160226,1.778,2026-09-11
20160229,1.786,2026-09-11
20160302,1.827,2026-09-11
20160303,1.87,2026-09-11
20160304,1.882,2026-09-11
20160307,1.867,2026-09-11
20160308,1.845,2026-09-11
20160309,1.85,2026-09-11
20160310,1.863,2026-09-11
20160311,1.922,2026-09-11
20160314,1.915,2026-09-11
20160315,1.907,2026-09-11
20160316,1.912,2026-09-11
20160317,1.862,2026-09-11
20160318,1.835,2026-09-11
20160321,1.828,2026-09-11
20160322,1.847,2026-09-11
20160323,1.867,2026-09-11
20160324,1.848,2026-09-11
20160325,1.835,2026-09-11
20160328,1.834,2026-09-11
20160329,1.798,2026-09-11
20160330,1.781,2026-09-11
20160331,1.793,2026-09-11
20160401,1.796,2026-09-11
20160404,1.766,2026-09-11
20160405,1.787,2026-09-11
20160406,1.787,2026-09-11
20160407,1.801,2026-09-11
20160408,1.794,2026-09-11
20160411,1.794,2026-09-11
20160412,1.791,2026-09-11
20160414,1.844,2026-09-11
20160415,1.84,2026-09-11
20160418,1.845,2026-09-11
20160419,1.838,2026-09-11
20160420,1.804,2026-09-11
20160421,1.825,2026-09-11
20160422,1.828,2026-09-11
20160425,1.831,2026-09-11
20160426,1.816,2026-09-11
20160427,1.811,2026-09-11
20160428,1.801,2026-09-11
20160429,1.794,2026-09-11
20160502,1.807,2026-09-11
20160503,1.795,2026-09-11
20160504,1.773,2026-09-11
20160509,1.767,2026-09-11
20160510,1.768,2026-09-11
20160511,1.765,2026-09-11
20160512,1.764,2026-09-11
20160513,1.768,2026-09-11
20160516,1.774,2026-09-11
20160517,1.791,2026-09-11
20160518,1.801,2026-09-11
20160519,1.829,2026-09-11
20160520,1.803,2026-09-11
20160523,1.8,2026-09-11
20160524,1.767,2026-09-11
20160525,1.785,2026-09-11
20160526,1.79,2026-09-11
20160527,1.778,2026-09-11
20160530,1.813,2026-09-11
20160531,1.811,2026-09-11
20160601,1.757,2026-09-11
20160602,1.763,2026-09-11
20160603,1.738,2026-09-11
20160607,1.715,2026-09-11
20160608,1.697,2026-09-11
20160609,1.66,2026-09-11
20160610,1.652,2026-09-11
20160613,1.615,2026-09-11
20160614,1.635,2026-09-11
20160615,1.622,2026-09-11
20160616,1.579,2026-09-11
20160617,1.596,2026-09-11
20160620,1.641,2026-09-11
20160621,1.616,2026-09-11
20160622,1.638,2026-09-11
20160623,1.627,2026-09-11
20160624,1.5,2026-09-11
20160627,1.484,2026-09-11
20160628,1.486,2026-09-11
20160629,1.459,2026-09-11
20160630,1.469,2026-09-11
20160701,1.409,2026-09-11
20160704,1.415,2026-09-11
20160705,1.421,2026-09-11
20160706,1.383,2026-09-11
20160707,1.38,2026-09-11
20160708,1.388,2026-09-11
20160711,1.38,2026-09-11
20160712,1.388,2026-09-11
20160713,1.393,2026-09-11
20160714,1.374,2026-09-11
20160715,1.392,2026-09-11
20160718,1.415,2026-09-11
20160719,1.426,2026-09-11
20160720,1.418,2026-09-11
20160721,1.439,2026-09-11
20160722,1.418,2026-09-11
20160725,1.425,2026-09-11
20160726,1.411,2026-09-11
20160727,1.403,2026-09-11
20160728,1.357,2026-09-11
20160729,1.386,2026-09-11
20160801,1.363,2026-09-11
20160802,1.378,2026-09-11
20160803,1.425,2026-09-11
20160804,1.413,2026-09-11
20160805,1.388,2026-09-11
20160808,1.429,2026-09-11
20160809,1.427,2026-09-11
20160810,1.391,2026-09-11
20160811,1.396,2026-09-11
20160812,1.41,2026-09-11
20160816,1.395,2026-09-11
20160817,1.434,2026-09-11
20160818,1.415,2026-09-11
20160819,1.422,2026-09-11
20160822,1.435,2026-09-11
20160823,1.422,2026-09-11
20160824,1.418,2026-09-11
20160825,1.422,2026-09-11
20160826,1.423,2026-09-11
20160829,1.445,2026-09-11
20160830,1.449,2026-09-11
20160831,1.478,2026-09-11
20160901,1.524,2026-09-11
20160902,1.53,2026-09-11
20160905,1.511,2026-09-11
20160906,1.506,2026-09-11
20160907,1.459,2026-09-11
20160908,1.469,2026-09-11
20160909,1.512,2026-09-11
20160912,1.567,2026-09-11
20160913,1.572,2026-09-11
20160919,1.582,2026-09-11
20160920,1.575,2026-09-11
20160921,1.592,2026-09-11
20160922,1.519,2026-09-11
20160923,1.5,2026-09-11
20160926,1.495,2026-09-11
20160927,1.494,2026-09-11
20160928,1.468,2026-09-11
20160929,1.456,2026-09-11
20160930,1.398,2026-09-11
20161004,1.455,2026-09-11
20161005,1.51,2026-09-11
20161006,1.536,2026-09-11
20161007,1.531,2026-09-11
20161010,1.546,2026-09-11
20161011,1.616,2026-09-11
20161012,1.595,2026-09-11
20161013,1.543,2026-09-11
20161014,1.55,2026-09-11
20161017,1.615,2026-09-11
20161018,1.616,2026-09-11
20161019,1.612,2026-09-11
20161020,1.613,2026-09-11
20161021,1.626,2026-09-11
20161024,1.612,2026-09-11
20161025,1.64,2026-09-11
20161026,1.633,2026-09-11
20161027,1.669,2026-09-11
20161028,1.718,2026-09-11
20161031,1.688,2026-09-11
20161101,1.73,2026-09-11
20161102,1.694,2026-09-11
20161103,1.679,2026-09-11
20161104,1.694,2026-09-11
20161107,1.707,2026-09-11
20161108,1.702,2026-09-11
20161109,1.671,2026-09-11
20161110,1.819,2026-09-11
20161111,1.938,2026-09-11
20161114,2.061,2026-09-11
20161115,2.043,2026-09-11
20161116,2.084,2026-09-11
20161117,2.086,2026-09-11
20161118,2.132,2026-09-11
20161121,2.12,2026-09-11
20161122,2.124,2026-09-11
20161123,2.139,2026-09-11
20161124,2.182,2026-09-11
20161125,2.184,2026-09-11
20161128,2.153,2026-09-11
20161129,2.141,2026-09-11
20161130,2.144,2026-09-11
20161201,2.202,2026-09-11
20161202,2.258,2026-09-11
20161205,2.19,2026-09-11
20161206,2.203,2026-09-11
20161207,2.199,2026-09-11
20161208,2.163,2026-09-11
20161209,2.207,2026-09-11
20161212,2.27,2026-09-11
20161213,2.202,2026-09-11
20161214,2.131,2026-09-11
20161215,2.196,2026-09-11
20161216,2.167,2026-09-11
20161219,2.168,2026-09-11
20161220,2.163,2026-09-11
20161221,2.11,2026-09-11
20161222,2.102,2026-09-11
20161223,2.114,2026-09-11
20161226,2.114,2026-09-11
20161227,2.117,2026-09-11
20161228,2.084,2026-09-11
20161229,2.074,2026-09-11
20161230,2.074,2026-09-11
20170102,2.055,2026-09-11
20170103,2.061,2026-09-11
20170104,2.096,2026-09-11
20170105,2.064,2026-09-11
20170106,2.077,2026-09-11
20170109,2.132,2026-09-11
20170110,2.104,2026-09-11
20170111,2.126,2026-09-11
20170112,2.066,2026-09-11
20170113,2.096,2026-09-11
20170116,2.119,2026-09-11
20170117,2.102,2026-09-11
20170118,2.123,2026-09-11
20170119,2.169,2026-09-11
20170120,2.129,2026-09-11
20170123,2.125,2026-09-11
20170124,2.102,2026-09-11
20170125,2.133,2026-09-11
20170126,2.193,2026-09-11
20170131,2.155,2026-09-11
20170201,2.173,2026-09-11
20170202,2.155,2026-09-11
20170203,2.184,2026-09-11
20170206,2.156,2026-09-11
20170207,2.134,2026-09-11
20170208,2.13,2026-09-11
20170209,2.122,2026-09-11
20170210,2.151,2026-09-11
20170213,2.15,2026-09-11
20170214,2.135,2026-09-11
20170215,2.153,2026-09-11
20170216,2.144,2026-09-11
20170217,2.135,2026-09-11
20170220,2.184,2026-09-11
20170221,2.202,2026-09-11
20170222,2.246,2026-09-11
20170223,2.206,2026-09-11
20170224,2.175,2026-09-11
20170227,2.172,2026-09-11
20170228,2.162,2026-09-11
20170302,2.224,2026-09-11
20170303,2.231,2026-09-11
20170306,2.264,2026-09-11
20170307,2.31,2026-09-11
20170308,2.302,2026-09-11
20170309,2.318,2026-09-11
20170310,2.318,2026-09-11
20170313,2.301,2026-09-11
20170314,2.29,2026-09-11
20170315,2.272,2026-09-11
20170316,2.176,2026-09-11
20170317,2.179,2026-09-11
20170320,2.185,2026-09-11
20170321,2.186,2026-09-11
20170322,2.153,2026-09-11
20170323,2.151,2026-09-11
20170324,2.175,2026-09-11
20170327,2.15,2026-09-11
20170328,2.161,2026-09-11
20170329,2.159,2026-09-11
20170330,2.184,2026-09-11
20170331,2.177,2026-09-11
20170403,2.177,2026-09-11
20170404,2.139,2026-09-11
20170405,2.141,2026-09-11
20170406,2.182,2026-09-11
20170407,2.193,2026-09-11
20170410,2.253,2026-09-11
20170411,2.204,2026-09-11
20170412,2.205,2026-09-11
20170413,2.172,2026-09-11
20170414,2.185,2026-09-11
20170417,2.173,2026-09-11
20170418,2.174,2026-09-11
20170419,2.144,2026-09-11
20170420,2.144,2026-09-11
20170421,2.165,2026-09-11
20170424,2.205,2026-09-11
20170425,2.194,2026-09-11
20170426,2.207,2026-09-11
20170427,2.196,2026-09-11
20170428,2.196,2026-09-11
20170502,2.236,2026-09-11
20170504,2.211,2026-09-11
20170508,2.242,2026-09-11
20170510,2.299,2026-09-11
20170511,2.306,2026-09-11
20170512,2.289,2026-09-11
20170515,2.301,2026-09-11
20170516,2.301,2026-09-11
20170517,2.249,2026-09-11
20170518,2.248,2026-09-11
20170519,2.238,2026-09-11
20170522,2.272,2026-09-11
20170523,2.249,2026-09-11
20170524,2.269,2026-09-11
20170525,2.246,2026-09-11
20170526,2.237,2026-09-11
20170529,2.245,2026-09-11
20170530,2.223,2026-09-11
20170531,2.23,2026-09-11
20170601,2.212,2026-09-11
20170602,2.209,2026-09-11
20170605,2.177,2026-09-11
20170607,2.16,2026-09-11
20170608,2.173,2026-09-11
20170609,2.173,2026-09-11
20170612,2.222,2026-09-11
20170613,2.177,2026-09-11
20170614,2.17,2026-09-11
20170615,2.123,2026-09-11
20170616,2.153,2026-09-11
20170619,2.158,2026-09-11
20170620,2.142,2026-09-11
20170621,2.138,2026-09-11
20170622,2.135,2026-09-11
20170623,2.129,2026-09-11
20170626,2.124,2026-09-11
20170627,2.118,2026-09-11
20170628,2.178,2026-09-11
20170629,2.184,2026-09-11
20170630,2.214,2026-09-11
20170703,2.235,2026-09-11
20170704,2.272,2026-09-11
20170705,2.277,2026-09-11
20170706,2.281,2026-09-11
20170707,2.323,2026-09-11
20170710,2.289,2026-09-11
20170711,2.28,2026-09-11
20170712,2.272,2026-09-11
20170713,2.238,2026-09-11
20170714,2.249,2026-09-11
20170717,2.272,2026-09-11
20170718,2.256,2026-09-11
20170719,2.258,2026-09-11
20170720,2.237,2026-09-11
20170721,2.219,2026-09-11
20170724,2.22,2026-09-11
20170725,2.207,2026-09-11
20170726,2.245,2026-09-11
20170727,2.215,2026-09-11
20170728,2.229,2026-09-11
20170731,2.226,2026-09-11
20170801,2.258,2026-09-11
20170802,2.247,2026-09-11
20170803,2.25,2026-09-11
20170804,2.251,2026-09-11
20170807,2.285,2026-09-11
20170808,2.311,2026-09-11
20170809,2.338,2026-09-11
20170810,2.322,2026-09-11
20170811,2.302,2026-09-11
20170814,2.301,2026-09-11
20170816,2.332,2026-09-11
20170817,2.32,2026-09-11
20170818,2.314,2026-09-11
20170821,2.304,2026-09-11
20170822,2.308,2026-09-11
20170823,2.297,2026-09-11
20170824,2.289,2026-09-11
20170825,2.253,2026-09-11
20170828,2.251,2026-09-11
20170829,2.261,2026-09-11
20170830,2.249,2026-09-11
20170831,2.262,2026-09-11
20170901,2.271,2026-09-11
20170904,2.305,2026-09-11
20170905,2.306,2026-09-11
20170906,2.28,2026-09-11
20170907,2.275,2026-09-11
20170908,2.24,2026-09-11
20170911,2.251,2026-09-11
20170912,2.251,2026-09-11
20170913,2.242,2026-09-11
20170914,2.244,2026-09-11
20170915,2.248,2026-09-11
20170918,2.265,2026-09-11
20170919,2.294,2026-09-11
20170920,2.28,2026-09-11
20170921,2.28,2026-09-11
20170922,2.268,2026-09-11
20170925,2.27,2026-09-11
20170926,2.31,2026-09-11
20170927,2.36,2026-09-11
20170928,2.394,2026-09-11
20170929,2.379,2026-09-11
20171010,2.418,2026-09-11
20171011,2.418,2026-09-11
20171012,2.388,2026-09-11
20171013,2.391,2026-09-11
20171016,2.398,2026-09-11
20171017,2.401,2026-09-11
20171018,2.392,2026-09-11
20171019,2.429,2026-09-11
20171020,2.471,2026-09-11
20171023,2.454,2026-09-11
20171024,2.456,2026-09-11
20171025,2.5,2026-09-11
20171026,2.543,2026-09-11
20171027,2.536,2026-09-11
20171030,2.521,2026-09-11
20171031,2.571,2026-09-11
20171101,2.547,2026-09-11
20171102,2.526,2026-09-11
20171103,2.526,2026-09-11
20171106,2.549,2026-09-11
20171107,2.539,2026-09-11
20171108,2.538,2026-09-11
20171109,2.537,2026-09-11
20171110,2.564,2026-09-11
20171113,2.583,2026-09-11
20171114,2.61,2026-09-11
20171115,2.571,2026-09-11
20171116,2.564,2026-09-11
20171117,2.569,2026-09-11
20171120,2.546,2026-09-11
20171121,2.543,2026-09-11
20171122,2.541,2026-09-11
20171123,2.521,2026-09-11
20171124,2.537,2026-09-11
20171127,2.531,2026-09-11
20171128,2.484,2026-09-11
20171129,2.48,2026-09-11
20171130,2.477,2026-09-11
20171201,2.489,2026-09-11
20171204,2.485,2026-09-11
20171205,2.502,2026-09-11
20171206,2.467,2026-09-11
20171207,2.482,2026-09-11
20171208,2.486,2026-09-11
20171211,2.482,2026-09-11
20171212,2.456,2026-09-11
20171213,2.453,2026-09-11
20171214,2.45,2026-09-11
20171215,2.433,2026-09-11
20171218,2.433,2026-09-11
20171219,2.451,2026-09-11
20171220,2.467,2026-09-11
20171221,2.483,2026-09-11
20171222,2.496,2026-09-11
20171226,2.491,2026-09-11
20171227,2.497,2026-09-11
20171228,2.469,2026-09-11
20171229,2.469,2026-09-11
20180102,2.489,2026-09-11
20180103,2.508,2026-09-11
20180104,2.523,2026-09-11
20180105,2.518,2026-09-11
20180108,2.54,2026-09-11
20180109,2.565,2026-09-11
20180110,2.637,2026-09-11
20180111,2.589,2026-09-11
20180112,2.623,2026-09-11
20180115,2.658,2026-09-11
20180116,2.641,2026-09-11
20180117,2.636,2026-09-11
20180118,2.62,2026-09-11
20180119,2.638,2026-09-11
20180122,2.652,2026-09-11
20180123,2.654,2026-09-11
20180124,2.644,2026-09-11
20180125,2.661,2026-09-11
20180126,2.679,2026-09-11
20180129,2.744,2026-09-11
20180130,2.784,2026-09-11
20180131,2.769,2026-09-11
20180201,2.756,2026-09-11
20180202,2.756,2026-09-11
20180205,2.803,2026-09-11
20180206,2.749,2026-09-11
20180207,2.718,2026-09-11
20180208,2.744,2026-09-11
20180209,2.757,2026-09-11
20180212,2.806,2026-09-11
20180213,2.78,2026-09-11
20180214,2.763,2026-09-11
20180219,2.798,2026-09-11
20180220,2.807,2026-09-11
20180221,2.801,2026-09-11
20180222,2.803,2026-09-11
20180223,2.792,2026-09-11
20180226,2.763,2026-09-11
20180227,2.73,2026-09-11
20180228,2.736,2026-09-11
20180302,2.741,2026-09-11
20180305,2.737,2026-09-11
20180306,2.759,2026-09-11
20180307,2.727,2026-09-11
20180308,2.73,2026-09-11
20180309,2.744,2026-09-11
20180312,2.759,2026-09-11
20180313,2.746,2026-09-11
20180314,2.711,2026-09-11
20180315,2.704,2026-09-11
20180316,2.713,2026-09-11
20180319,2.724,2026-09-11
20180320,2.732,2026-09-11
20180321,2.723,2026-09-11
20180322,2.694,2026-09-11
20180323,2.648,2026-09-11
20180326,2.687,2026-09-11
20180327,2.676,2026-09-11
20180328,2.64,2026-09-11
20180329,2.642,2026-09-11
20180330,2.624,2026-09-11
20180402,2.643,2026-09-11
20180403,2.634,2026-09-11
20180404,2.617,2026-09-11
20180405,2.633,2026-09-11
20180406,2.607,2026-09-11
20180409,2.613,2026-09-11
20180410,2.622,2026-09-11
20180411,2.596,2026-09-11
20180412,2.58,2026-09-11
20180413,2.603,2026-09-11
20180416,2.625,2026-09-11
20180417,2.636,2026-09-11
20180418,2.652,2026-09-11
20180419,2.647,2026-09-11
20180420,2.671,2026-09-11
20180423,2.725,2026-09-11
20180424,2.726,2026-09-11
20180425,2.762,2026-09-11
20180426,2.749,2026-09-11
20180427,2.7,2026-09-11
20180430,2.713,2026-09-11
20180502,2.751,2026-09-11
20180503,2.751,2026-09-11
20180504,2.761,2026-09-11
20180508,2.787,2026-09-11
20180509,2.805,2026-09-11
20180510,2.772,2026-09-11
20180511,2.785,2026-09-11
20180514,2.795,2026-09-11
20180515,2.814,2026-09-11
20180516,2.794,2026-09-11
20180517,2.796,2026-09-11
20180518,2.765,2026-09-11
20180521,2.769,2026-09-11
20180523,2.747,2026-09-11
20180524,2.72,2026-09-11
20180525,2.716,2026-09-11
20180528,2.726,2026-09-11
20180529,2.693,2026-09-11
20180530,2.697,2026-09-11
20180531,2.695,2026-09-11
20180601,2.703,2026-09-11
20180604,2.733,2026-09-11
20180605,2.716,2026-09-11
20180607,2.75,2026-09-11
20180608,2.714,2026-09-11
20180611,2.732,2026-09-11
20180612,2.721,2026-09-11
20180614,2.711,2026-09-11
20180615,2.672,2026-09-11
20180618,2.65,2026-09-11
20180619,2.62,2026-09-11
20180620,2.618,2026-09-11
20180621,2.594,2026-09-11
20180622,2.608,2026-09-11
20180625,2.605,2026-09-11
20180626,2.618,2026-09-11
20180627,2.576,2026-09-11
20180628,2.558,2026-09-11
20180629,2.556,2026-09-11
20180702,2.53,2026-09-11
20180703,2.577,2026-09-11
20180704,2.547,2026-09-11
20180705,2.545,2026-09-11
20180706,2.555,2026-09-11
20180709,2.558,2026-09-11
20180710,2.553,2026-09-11
20180711,2.512,2026-09-11
20180712,2.542,2026-09-11
20180713,2.556,2026-09-11
20180716,2.546,2026-09-11
20180717,2.552,2026-09-11
20180718,2.53,2026-09-11
20180719,2.54,2026-09-11
20180720,2.522,2026-09-11
20180723,2.535,2026-09-11
20180724,2.575,2026-09-11
20180725,2.546,2026-09-11
20180726,2.55,2026-09-11
20180727,2.571,2026-09-11
20180730,2.573,2026-09-11
20180731,2.567,2026-09-11
20180801,2.589,2026-09-11
20180802,2.574,2026-09-11
20180803,2.58,2026-09-11
20180806,2.561,2026-09-11
20180807,2.557,2026-09-11
20180808,2.557,2026-09-11
20180809,2.521,2026-09-11
20180810,2.49,2026-09-11
20180813,2.505,2026-09-11
20180814,2.503,2026-09-11
20180816,2.475,2026-09-11
20180817,2.431,2026-09-11
20180820,2.407,2026-09-11
20180821,2.381,2026-09-11
20180822,2.402,2026-09-11
20180823,2.395,2026-09-11
20180824,2.381,2026-09-11
20180827,2.371,2026-09-11
20180828,2.354,2026-09-11
20180829,2.362,2026-09-11
20180830,2.367,2026-09-11
20180831,2.311,2026-09-11
20180903,2.292,2026-09-11
20180904,2.298,2026-09-11
20180905,2.269,2026-09-11
20180906,2.274,2026-09-11
20180907,2.268,2026-09-11
20180910,2.258,2026-09-11
20180911,2.273,2026-09-11
20180912,2.254,2026-09-11
20180913,2.262,2026-09-11
20180914,2.309,2026-09-11
20180917,2.316,2026-09-11
20180918,2.337,2026-09-11
20180919,2.374,2026-09-11
20180920,2.428,2026-09-11
20180921,2.412,2026-09-11
20180927,2.375,2026-09-11
20180928,2.357,2026-09-11
20181001,2.384,2026-09-11
20181002,2.371,2026-09-11
20181004,2.445,2026-09-11
20181005,2.453,2026-09-11
20181008,2.453,2026-09-11
20181010,2.413,2026-09-11
20181011,2.361,2026-09-11
20181012,2.399,2026-09-11
20181015,2.38,2026-09-11
20181016,2.38,2026-09-11
20181017,2.341,2026-09-11
20181018,2.293,2026-09-11
20181019,2.318,2026-09-11
20181022,2.344,2026-09-11
20181023,2.307,2026-09-11
20181024,2.309,2026-09-11
20181025,2.269,2026-09-11
20181026,2.248,2026-09-11
20181029,2.171,2026-09-11
20181030,2.221,2026-09-11
20181031,2.243,2026-09-11
20181101,2.251,2026-09-11
20181102,2.283,2026-09-11
20181105,2.279,2026-09-11
20181106,2.295,2026-09-11
20181107,2.259,2026-09-11
20181108,2.257,2026-09-11
20181109,2.233,2026-09-11
20181112,2.21,2026-09-11
20181113,2.211,2026-09-11
20181114,2.195,2026-09-11
20181115,2.231,2026-09-11
20181116,2.22,2026-09-11
20181119,2.201,2026-09-11
20181120,2.206,2026-09-11
20181121,2.209,2026-09-11
20181122,2.206,2026-09-11
20181123,2.169,2026-09-11
20181126,2.167,2026-09-11
20181127,2.15,2026-09-11
20181128,2.155,2026-09-11
20181129,2.114,2026-09-11
20181130,2.106,2026-09-11
20181203,2.128,2026-09-11
20181204,2.102,2026-09-11
20181205,2.058,2026-09-11
20181206,1.983,2026-09-11
20181207,1.993,2026-09-11
20181210,1.978,2026-09-11
20181211,1.98,2026-09-11
20181212,2.01,2026-09-11
20181213,2.018,2026-09-11
20181214,2.002,2026-09-11
20181217,2.004,2026-09-11
20181218,1.981,2026-09-11
20181219,1.932,2026-09-11
20181220,1.932,2026-09-11
20181221,1.97,2026-09-11
20181224,1.99,2026-09-11
20181226,1.948,2026-09-11
20181227,1.943,2026-09-11
20181228,1.948,2026-09-11
20181231,1.948,2026-09-11
20190102,1.948,2026-09-11
20190103,1.955,2026-09-11
20190104,1.972,2026-09-11
20190107,1.977,2026-09-11
20190108,1.994,2026-09-11
20190109,1.985,2026-09-11
20190110,1.964,2026-09-11
20190111,1.992,2026-09-11
20190114,1.973,2026-09-11
20190115,1.968,2026-09-11
20190116,1.982,2026-09-11
20190117,1.976,2026-09-11
20190118,2.008,2026-09-11
20190121,2.028,2026-09-11
20190122,1.997,2026-09-11
20190123,1.984,2026-09-11
20190124,1.993,2026-09-11
20190125,2.005,2026-09-11
20190128,2.019,2026-09-11
20190129,2.035,2026-09-11
20190130,2.051,2026-09-11
20190131,2.001,2026-09-11
20190201,1.983,2026-09-11
20190207,1.995,2026-09-11
20190208,1.965,2026-09-11
20190211,1.943,2026-09-11
20190212,1.978,2026-09-11
20190213,1.987,2026-09-11
20190214,1.99,2026-09-11
20190215,1.962,2026-09-11
20190218,1.997,2026-09-11
20190219,1.996,2026-09-11
20190220,1.992,2026-09-11
20190221,2.01,2026-09-11
20190222,2.008,2026-09-11
20190225,2.012,2026-09-11
20190226,2.003,2026-09-11
20190227,1.985,2026-09-11
20190228,1.987,2026-09-11
20190304,2.027,2026-09-11
20190305,2.029,2026-09-11
20190306,2.021,2026-09-11
20190307,2.005,2026-09-11
20190308,1.973,2026-09-11
20190311,1.986,2026-09-11
20190312,1.991,2026-09-11
20190313,1.966,2026-09-11
20190314,1.978,2026-09-11
20190315,1.989,2026-09-11
20190318,1.994,2026-09-11
20190319,1.979,2026-09-11
20190320,1.981,2026-09-11
20190321,1.932,2026-09-11
20190322,1.934,2026-09-11
20190325,1.888,2026-09-11
20190326,1.905,2026-09-11
20190327,1.845,2026-09-11
20190328,1.81,2026-09-11
20190329,1.833,2026-09-11
20190401,1.866,2026-09-11
20190402,1.856,2026-09-11
20190403,1.889,2026-09-11
20190404,1.877,2026-09-11
20190405,1.893,2026-09-11
20190408,1.868,2026-09-11
20190409,1.872,2026-09-11
20190410,1.871,2026-09-11
20190411,1.867,2026-09-11
20190412,1.881,2026-09-11
20190415,1.926,2026-09-11
20190416,1.932,2026-09-11
20190417,1.947,2026-09-11
20190418,1.893,2026-09-11
20190419,1.899,2026-09-11
20190422,1.929,2026-09-11
20190423,1.923,2026-09-11
20190424,1.912,2026-09-11
20190425,1.879,2026-09-11
20190426,1.876,2026-09-11
20190429,1.864,2026-09-11
20190430,1.845,2026-09-11
20190502,1.885,2026-09-11
20190503,1.9,2026-09-11
20190507,1.885,2026-09-11
20190508,1.878,2026-09-11
20190509,1.861,2026-09-11
20190510,1.873,2026-09-11
20190513,1.874,2026-09-11
20190514,1.868,2026-09-11
20190515,1.865,2026-09-11
20190516,1.82,2026-09-11
20190517,1.822,2026-09-11
20190520,1.847,2026-09-11
20190521,1.83,2026-09-11
20190522,1.828,2026-09-11
20190523,1.808,2026-09-11
20190524,1.792,2026-09-11
20190527,1.797,2026-09-11
20190528,1.793,2026-09-11
20190529,1.741,2026-09-11
20190530,1.741,2026-09-11
20190531,1.682,2026-09-11
20190603,1.691,2026-09-11
20190604,1.684,2026-09-11
20190605,1.654,2026-09-11
20190607,1.656,2026-09-11
20190610,1.661,2026-09-11
20190611,1.68,2026-09-11
20190612,1.6,2026-09-11
20190613,1.613,2026-09-11
20190614,1.591,2026-09-11
20190617,1.621,2026-09-11
20190618,1.614,2026-09-11
20190619,1.601,2026-09-11
20190620,1.545,2026-09-11
20190621,1.569,2026-09-11
20190624,1.563,2026-09-11
20190625,1.584,2026-09-11
20190626,1.605,2026-09-11
20190627,1.616,2026-09-11
20190628,1.596,2026-09-11
20190701,1.608,2026-09-11
20190702,1.586,2026-09-11
20190703,1.534,2026-09-11
20190704,1.523,2026-09-11
20190705,1.533,2026-09-11
20190708,1.53,2026-09-11
20190709,1.538,2026-09-11
20190710,1.562,2026-09-11
20190711,1.547,2026-09-11
20190712,1.569,2026-09-11
20190715,1.582,2026-09-11
20190716,1.573,2026-09-11
20190717,1.546,2026-09-11
20190718,1.472,2026-09-11
20190719,1.456,2026-09-11
20190722,1.465,2026-09-11
20190723,1.472,2026-09-11
20190724,1.465,2026-09-11
20190725,1.431,2026-09-11
20190726,1.426,2026-09-11
20190729,1.412,2026-09-11
20190730,1.409,2026-09-11
20190731,1.39,2026-09-11
20190801,1.41,2026-09-11
20190802,1.349,2026-09-11
20190805,1.253,2026-09-11
20190806,1.256,2026-09-11
20190807,1.251,2026-09-11
20190808,1.27,2026-09-11
20190809,1.286,2026-09-11
20190812,1.285,2026-09-11
20190813,1.229,2026-09-11
20190814,1.231,2026-09-11
20190816,1.172,2026-09-11
20190819,1.184,2026-09-11
20190820,1.198,2026-09-11
20190821,1.277,2026-09-11
20190822,1.229,2026-09-11
20190823,1.261,2026-09-11
20190826,1.191,2026-09-11
20190827,1.238,2026-09-11
20190828,1.244,2026-09-11
20190829,1.248,2026-09-11
20190830,1.276,2026-09-11
20190902,1.344,2026-09-11
20190903,1.331,2026-09-11
20190904,1.344,2026-09-11
20190905,1.367,2026-09-11
20190906,1.381,2026-09-11
20190909,1.353,2026-09-11
20190910,1.37,2026-09-11
20190911,1.397,2026-09-11
20190916,1.536,2026-09-11
20190917,1.5,2026-09-11
20190918,1.468,2026-09-11
20190919,1.463,2026-09-11
20190920,1.455,2026-09-11
20190923,1.462,2026-09-11
20190924,1.454,2026-09-11
20190925,1.424,2026-09-11
20190926,1.433,2026-09-11
20190927,1.438,2026-09-11
20190930,1.456,2026-09-11
